Date,Change.L,C_1,O_1,H_1,L_1,V_1,C_2,O_2,H_2,L_2,V_2,C_3,O_3,H_3,L_3,V_3,C_4,O_4,H_4,L_4,V_4,C_5,O_5,H_5,L_5,V_5
6/1/2020,0.63,0.94,0.01,2.04,1.18,9.23,0.04,5.59,0.53,5.32,-28.78,5.57,-2.72,3.13,-0.54,36.86,-2.72,1.19,-1.65,-1.61,10.63,1.19,-2.02,-0.42,0.42,-19.71
5/1/2020,1.18,0.04,5.59,0.53,5.32,-28.78,5.57,-2.72,3.13,-0.54,36.86,-2.72,1.19,-1.65,-1.61,10.63,1.19,-2.02,-0.42,0.42,-19.71,-1.99,-1.88,-1.93,-2.02,3.37
4/1/2020,5.32,5.57,-2.72,3.13,-0.54,36.86,-2.72,1.19,-1.65,-1.61,10.63,1.19,-2.02,-0.42,0.42,-19.71,-1.99,-1.88,-1.93,-2.02,3.37,-1.91,4.71,-1.15,2.54,-20.52
3/1/2020,-0.54,-2.72,1.19,-1.65,-1.61,10.63,1.19,-2.02,-0.42,0.42,-19.71,-1.99,-1.88,-1.93,-2.02,3.37,-1.91,4.71,-1.15,2.54,-20.52,4.71,1.54,6.17,1.34,29.35
2/1/2020,-1.61,1.19,-2.02,-0.42,0.42,-19.71,-1.99,-1.88,-1.93,-2.02,3.37,-1.91,4.71,-1.15,2.54,-20.52,4.71,1.54,6.17,1.34,29.35,1.53,0.38,2.12,2.27,-0.98
1/1/2020,0.42,-1.99,-1.88,-1.93,-2.02,3.37,-1.91,4.71,-1.15,2.54,-20.52,4.71,1.54,6.17,1.34,29.35,1.53,0.38,2.12,2.27,-0.98,0.38,0.54,-3.84,-1.08,-21.22
31/12/2019,-2.02,-1.91,4.71,-1.15,2.54,-20.52,4.71,1.54,6.17,1.34,29.35,1.53,0.38,2.12,2.27,-0.98,0.38,0.54,-3.84,-1.08,-21.22,0.55,-2.19,3.08,0.28,17.54
30/12/2019,2.54,4.71,1.54,6.17,1.34,29.35,1.53,0.38,2.12,2.27,-0.98,0.38,0.54,-3.84,-1.08,-21.22,0.55,-2.19,3.08,0.28,17.54,-2.19,-0.02,-1.23,-2.27,15.65
29/12/2019,1.34,1.53,0.38,2.12,2.27,-0.98,0.38,0.54,-3.84,-1.08,-21.22,0.55,-2.19,3.08,0.28,17.54,-2.19,-0.02,-1.23,-2.27,15.65,-0.02,-3.12,-3.82,0.41,-22.34
28/12/2019,2.27,0.38,0.54,-3.84,-1.08,-21.22,0.55,-2.19,3.08,0.28,17.54,-2.19,-0.02,-1.23,-2.27,15.65,-0.02,-3.12,-3.82,0.41,-22.34,-3.11,3.6,1.41,-0.42,7.75
27/12/2019,-1.08,0.55,-2.19,3.08,0.28,17.54,-2.19,-0.02,-1.23,-2.27,15.65,-0.02,-3.12,-3.82,0.41,-22.34,-3.11,3.6,1.41,-0.42,7.75,3.59,-0.84,3.3,0.19,41.8
26/12/2019,0.28,-2.19,-0.02,-1.23,-2.27,15.65,-0.02,-3.12,-3.82,0.41,-22.34,-3.11,3.6,1.41,-0.42,7.75,3.59,-0.84,3.3,0.19,41.8,-0.85,0.21,-0.67,0.43,-21.56
25/12/2019,-2.27,-0.02,-3.12,-3.82,0.41,-22.34,-3.11,3.6,1.41,-0.42,7.75,3.59,-0.84,3.3,0.19,41.8,-0.85,0.21,-0.67,0.43,-21.56,0.22,-3.39,-3.17,0.15,-13.57
24/12/2019,0.41,-3.11,3.6,1.41,-0.42,7.75,3.59,-0.84,3.3,0.19,41.8,-0.85,0.21,-0.67,0.43,-21.56,0.22,-3.39,-3.17,0.15,-13.57,-3.39,8.91,-0.02,7.67,-29.71
23/12/2019,-0.42,3.59,-0.84,3.3,0.19,41.8,-0.85,0.21,-0.67,0.43,-21.56,0.22,-3.39,-3.17,0.15,-13.57,-3.39,8.91,-0.02,7.67,-29.71,8.9,-8.07,0.73,-2.89,18.72
22/12/2019,0.19,-0.85,0.21,-0.67,0.43,-21.56,0.22,-3.39,-3.17,0.15,-13.57,-3.39,8.91,-0.02,7.67,-29.71,8.9,-8.07,0.73,-2.89,18.72,-8.07,-6.85,-6.86,-7.92,-3.18
21/12/2019,0.43,0.22,-3.39,-3.17,0.15,-13.57,-3.39,8.91,-0.02,7.67,-29.71,8.9,-8.07,0.73,-2.89,18.72,-8.07,-6.85,-6.86,-7.92,-3.18,-6.84,0.37,-0.78,-6.63,55.61
20/12/2019,0.15,-3.39,8.91,-0.02,7.67,-29.71,8.9,-8.07,0.73,-2.89,18.72,-8.07,-6.85,-6.86,-7.92,-3.18,-6.84,0.37,-0.78,-6.63,55.61,0.35,-2.01,-0.9,-0.78,1.43
19/12/2019,7.67,8.9,-8.07,0.73,-2.89,18.72,-8.07,-6.85,-6.86,-7.92,-3.18,-6.84,0.37,-0.78,-6.63,55.61,0.35,-2.01,-0.9,-0.78,1.43,-2.02,-0.06,-0.18,-1.47,1.83
18/12/2019,-2.89,-8.07,-6.85,-6.86,-7.92,-3.18,-6.84,0.37,-0.78,-6.63,55.61,0.35,-2.01,-0.9,-0.78,1.43,-2.02,-0.06,-0.18,-1.47,1.83,-0.05,1.07,-0.27,2.51,-10.47
17/12/2019,-7.92,-6.84,0.37,-0.78,-6.63,55.61,0.35,-2.01,-0.9,-0.78,1.43,-2.02,-0.06,-0.18,-1.47,1.83,-0.05,1.07,-0.27,2.51,-10.47,1.06,-1.62,-0.51,-1.78,11.89
16/12/2019,-6.63,0.35,-2.01,-0.9,-0.78,1.43,-2.02,-0.06,-0.18,-1.47,1.83,-0.05,1.07,-0.27,2.51,-10.47,1.06,-1.62,-0.51,-1.78,11.89,-1.61,-1.35,-1.29,-1.36,-1.71
15/12/2019,-0.78,-2.02,-0.06,-0.18,-1.47,1.83,-0.05,1.07,-0.27,2.51,-10.47,1.06,-1.62,-0.51,-1.78,11.89,-1.61,-1.35,-1.29,-1.36,-1.71,-1.37,-2.18,-2.15,-1.72,14.99
14/12/2019,-1.47,-0.05,1.07,-0.27,2.51,-10.47,1.06,-1.62,-0.51,-1.78,11.89,-1.61,-1.35,-1.29,-1.36,-1.71,-1.37,-2.18,-2.15,-1.72,14.99,-2.18,1.97,-0.31,-0.05,4.2
13/12/2019,2.51,1.06,-1.62,-0.51,-1.78,11.89,-1.61,-1.35,-1.29,-1.36,-1.71,-1.37,-2.18,-2.15,-1.72,14.99,-2.18,1.97,-0.31,-0.05,4.2,1.95,-0.42,1.64,-0.31,14.43
12/12/2019,-1.78,-1.61,-1.35,-1.29,-1.36,-1.71,-1.37,-2.18,-2.15,-1.72,14.99,-2.18,1.97,-0.31,-0.05,4.2,1.95,-0.42,1.64,-0.31,14.43,-0.41,0.12,0.27,0.36,-7.53
11/12/2019,-1.36,-1.37,-2.18,-2.15,-1.72,14.99,-2.18,1.97,-0.31,-0.05,4.2,1.95,-0.42,1.64,-0.31,14.43,-0.41,0.12,0.27,0.36,-7.53,0.13,2,0.19,1.64,-12.21
10/12/2019,-1.72,-2.18,1.97,-0.31,-0.05,4.2,1.95,-0.42,1.64,-0.31,14.43,-0.41,0.12,0.27,0.36,-7.53,0.13,2,0.19,1.64,-12.21,1.99,-1.37,-1.28,0.48,-22.26
9/12/2019,-0.05,1.95,-0.42,1.64,-0.31,14.43,-0.41,0.12,0.27,0.36,-7.53,0.13,2,0.19,1.64,-12.21,1.99,-1.37,-1.28,0.48,-22.26,-1.37,-0.73,0.79,-1.78,47.19
8/12/2019,-0.31,-0.41,0.12,0.27,0.36,-7.53,0.13,2,0.19,1.64,-12.21,1.99,-1.37,-1.28,0.48,-22.26,-1.37,-0.73,0.79,-1.78,47.19,-0.72,-1.44,-1.18,-0.63,-4.9
7/12/2019,0.36,0.13,2,0.19,1.64,-12.21,1.99,-1.37,-1.28,0.48,-22.26,-1.37,-0.73,0.79,-1.78,47.19,-0.72,-1.44,-1.18,-0.63,-4.9,-1.42,-0.57,-0.46,0.84,-7.37
6/12/2019,1.64,1.99,-1.37,-1.28,0.48,-22.26,-1.37,-0.73,0.79,-1.78,47.19,-0.72,-1.44,-1.18,-0.63,-4.9,-1.42,-0.57,-0.46,0.84,-7.37,-0.6,-1.71,-1.84,-2.78,12.74
5/12/2019,0.48,-1.37,-0.73,0.79,-1.78,47.19,-0.72,-1.44,-1.18,-0.63,-4.9,-1.42,-0.57,-0.46,0.84,-7.37,-0.6,-1.71,-1.84,-2.78,12.74,-1.68,2.32,-1.32,-0.13,-16.21
4/12/2019,-1.78,-0.72,-1.44,-1.18,-0.63,-4.9,-1.42,-0.57,-0.46,0.84,-7.37,-0.6,-1.71,-1.84,-2.78,12.74,-1.68,2.32,-1.32,-0.13,-16.21,2.3,-1.07,1.67,0.62,8.59
3/12/2019,-0.63,-1.42,-0.57,-0.46,0.84,-7.37,-0.6,-1.71,-1.84,-2.78,12.74,-1.68,2.32,-1.32,-0.13,-16.21,2.3,-1.07,1.67,0.62,8.59,-1.07,3.46,-0.48,5.5,-27.59
2/12/2019,0.84,-0.6,-1.71,-1.84,-2.78,12.74,-1.68,2.32,-1.32,-0.13,-16.21,2.3,-1.07,1.67,0.62,8.59,-1.07,3.46,-0.48,5.5,-27.59,3.45,1.18,3.75,-1.48,23.06
1/12/2019,-2.78,-1.68,2.32,-1.32,-0.13,-16.21,2.3,-1.07,1.67,0.62,8.59,-1.07,3.46,-0.48,5.5,-27.59,3.45,1.18,3.75,-1.48,23.06,1.17,3.77,-0.96,9.3,-39.71
30/11/2019,-0.13,2.3,-1.07,1.67,0.62,8.59,-1.07,3.46,-0.48,5.5,-27.59,3.45,1.18,3.75,-1.48,23.06,1.17,3.77,-0.96,9.3,-39.71,3.73,-7.79,-1.29,-5.73,57.86
29/11/2019,0.62,-1.07,3.46,-0.48,5.5,-27.59,3.45,1.18,3.75,-1.48,23.06,1.17,3.77,-0.96,9.3,-39.71,3.73,-7.79,-1.29,-5.73,57.86,-7.74,1.78,-0.65,-4.65,-3.8
28/11/2019,5.5,3.45,1.18,3.75,-1.48,23.06,1.17,3.77,-0.96,9.3,-39.71,3.73,-7.79,-1.29,-5.73,57.86,-7.74,1.78,-0.65,-4.65,-3.8,1.78,-7.23,-5.4,5.37,-43.94
27/11/2019,-1.48,1.17,3.77,-0.96,9.3,-39.71,3.73,-7.79,-1.29,-5.73,57.86,-7.74,1.78,-0.65,-4.65,-3.8,1.78,-7.23,-5.4,5.37,-43.94,-7.22,-7.72,-7.3,-12.25,58.08
26/11/2019,9.3,3.73,-7.79,-1.29,-5.73,57.86,-7.74,1.78,-0.65,-4.65,-3.8,1.78,-7.23,-5.4,5.37,-43.94,-7.22,-7.72,-7.3,-12.25,58.08,-7.72,-0.64,-0.85,-8.87,59.24
25/11/2019,-5.73,-7.74,1.78,-0.65,-4.65,-3.8,1.78,-7.23,-5.4,5.37,-43.94,-7.22,-7.72,-7.3,-12.25,58.08,-7.72,-0.64,-0.85,-8.87,59.24,-0.64,-1.34,-0.72,0.29,-7.9
24/11/2019,-4.65,1.78,-7.23,-5.4,5.37,-43.94,-7.22,-7.72,-7.3,-12.25,58.08,-7.72,-0.64,-0.85,-8.87,59.24,-0.64,-1.34,-0.72,0.29,-7.9,-1.35,-3.09,-3.05,-1.48,-4.81
23/11/2019,5.37,-7.22,-7.72,-7.3,-12.25,58.08,-7.72,-0.64,-0.85,-8.87,59.24,-0.64,-1.34,-0.72,0.29,-7.9,-1.35,-3.09,-3.05,-1.48,-4.81,-3.08,0.99,-0.88,-2.44,11.67
22/11/2019,-12.25,-7.72,-0.64,-0.85,-8.87,59.24,-0.64,-1.34,-0.72,0.29,-7.9,-1.35,-3.09,-3.05,-1.48,-4.81,-3.08,0.99,-0.88,-2.44,11.67,0.96,1.22,1.37,0.53,12.47
21/11/2019,-8.87,-0.64,-1.34,-0.72,0.29,-7.9,-1.35,-3.09,-3.05,-1.48,-4.81,-3.08,0.99,-0.88,-2.44,11.67,0.96,1.22,1.37,0.53,12.47,1.24,-2.73,-1.42,0.7,-35.75
20/11/2019,0.29,-1.35,-3.09,-3.05,-1.48,-4.81,-3.08,0.99,-0.88,-2.44,11.67,0.96,1.22,1.37,0.53,12.47,1.24,-2.73,-1.42,0.7,-35.75,-2.73,-1.66,-1.49,-3.08,23.93
19/11/2019,-1.48,-3.08,0.99,-0.88,-2.44,11.67,0.96,1.22,1.37,0.53,12.47,1.24,-2.73,-1.42,0.7,-35.75,-2.73,-1.66,-1.49,-3.08,23.93,-1.65,0.73,-0.29,-0.94,23.17
18/11/2019,-2.44,0.96,1.22,1.37,0.53,12.47,1.24,-2.73,-1.42,0.7,-35.75,-2.73,-1.66,-1.49,-3.08,23.93,-1.65,0.73,-0.29,-0.94,23.17,0.73,1.03,1.07,1.34,-16.9
17/11/2019,0.53,1.24,-2.73,-1.42,0.7,-35.75,-2.73,-1.66,-1.49,-3.08,23.93,-1.65,0.73,-0.29,-0.94,23.17,0.73,1.03,1.07,1.34,-16.9,1.03,-2.06,-1.44,-0.59,-8.87
16/11/2019,0.7,-2.73,-1.66,-1.49,-3.08,23.93,-1.65,0.73,-0.29,-0.94,23.17,0.73,1.03,1.07,1.34,-16.9,1.03,-2.06,-1.44,-0.59,-8.87,-2.06,2.17,-0.58,0.42,-6.3
15/11/2019,-3.08,-1.65,0.73,-0.29,-0.94,23.17,0.73,1.03,1.07,1.34,-16.9,1.03,-2.06,-1.44,-0.59,-8.87,-2.06,2.17,-0.58,0.42,-6.3,2.18,0.51,2.99,0.38,31.77
